,open,high,low,close,quantity,high_low_diff,open_close_diff,high_low_mid,open_close_mid,week_day_1,week_day_2,week_day_3,week_day_4,week_day_5,week_day_6,week_day_7,normal_days,prior_holidays,following_holidays,prior_holidays_0,prior_holidays_1,prior_holidays_2,prior_holidays_3,prior_holidays_4,following_holidays_0,following_holidays_1,following_holidays_2,following_holidays_3,following_holidays_4,year_trend,month_trend,year_2015,year_2016,year_2017,year_2018,year_2019,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,month_end,month_start,quarter_end,quarter_start,year_end,year_start,is_green_candle,is_red_candle,is_bearish,is_bullish,is_neither_bearish_nor_bullish,is_darkCloudCover,is_darkCloudCover_confirmed,quantityDifference,big_red_candle,big_green_candle,very_big_red_candle,very_big_green_candle,is_spinningTop,is_shavenBottom,is_shavenHead,is_Marubozu,is_long_lower_shadow,is_long_upper_shadow,is_shooting_star,is_hanging_man,is_LongLeggedCandle,is_Doji,is_longLeggedDoji,is_dragonFlyDoji,is_graveStoneDoji,is_hammer,is_inverted_hammer,RUNNING_DAY_HOURS_open_avg,RUNNING_DAY_HOURS_high_avg,RUNNING_DAY_HOURS_low_avg,RUNNING_DAY_HOURS_close_avg,RUNNING_WEEK_open_avg,RUNNING_WEEK_high_avg,RUNNING_WEEK_low_avg,RUNNING_WEEK_close_avg,LAST_2_WEEKS_open_avg,LAST_2_WEEKS_high_avg,LAST_2_WEEKS_low_avg,LAST_2_WEEKS_close_avg,LAST_3_WEEKS_open_avg,LAST_3_WEEKS_high_avg,LAST_3_WEEKS_low_avg,LAST_3_WEEKS_close_avg,LAST_4_WEEKS_open_avg,LAST_4_WEEKS_high_avg,LAST_4_WEEKS_low_avg,LAST_4_WEEKS_close_avg,RUNNING_MONTH_open_avg,RUNNING_MONTH_high_avg,RUNNING_MONTH_low_avg,RUNNING_MONTH_close_avg
is_red_candle,0.05399091018639159,0.041083664532771194,0.04082812152250552,0.03180577951699027,-0.04296739851312725,0.021584501589883925,0.5925183334814431,0.04096451011865467,0.042907341692488186,-0.00639950424419891,-0.0036543854224400647,-0.008556114417130029,0.004170559104669768,0.012618004608183526,0.013746435588122207,0.01984144885022884,0.019168958977752254,-0.004962567437653902,-0.018690120810923055,0.003619819463936708,0.007388797532668766,-0.0073543967858289636,0.000728302076581715,-0.0015050241549562568,0.01897554021850207,0.005789383182532386,-0.024367883796166254,0.0013569715084029439,0.002642484654909427,0.028399926645013708,-0.012295516702505359,0.007976601315647836,-0.03347759416202971,-0.020525598035263506,0.012796150418727243,0.03438661905968356,-0.0027598191856737756,0.0011028050173289422,-0.002939143143061231,0.02889931945804009,0.014373843612324385,0.013730117359277967,-0.02809747425933552,-0.006580017490689471,-0.007326120205553667,-0.015244486527758498,0.003468264326081769,0.0021200660896961918,-0.003908125912917602,0.004693166342910795,-0.006892946383949502,-0.0018760710467537968,-0.00985412234691109,-0.003993586620649342,-0.8170829302649614,1.0,-0.360583765889145,0.39848090653009066,-0.05544528794337068,0.1405882213117118,0.09483416058175892,-0.03939636876593023,0.8016695433100443,-0.6578005416610719,0.6163440178549267,-0.5187605103195233,0.02217910765086156,-0.08447423542240724,0.1502156440761025,0.021451849439598044,0.01911726631821991,-0.010456944627654148,-0.010456944627654148,0.050746184931851415,-0.012198363658655885,-0.05437431695083563,-0.02751758312889248,-0.008969281883157595,-0.025567373365774786,0.015817007272089234,-0.010456944627654148,0.053282702757182734,0.05160995206498137,0.05164555152832026,0.0504750006369954,0.05405341059265505,0.0537528929685364,0.05365692503755764,0.053439641009067174,0.05569901159182431,0.05557104098448685,0.055426541416711876,0.05535430494797705,0.0560339534938772,0.05598067576006634,0.05589373666022999,0.05584369785112257,0.054871639313185595,0.05486652285807821,0.054772724909460516,0.054767464402703504,0.05452182707380843,0.05455993684578939,0.05444833717765478,0.05447942995554204
is_bearish,-0.001953472442615314,0.006344329800242972,0.005421934038492855,0.010622231254712079,0.07309179313841331,0.02437392316833541,-0.3356679969706332,0.005887847183219813,0.004334306583052991,0.014717791316359214,-0.015527656510242351,0.011808914659697422,-0.008620940331905117,-0.0019170914924269043,-0.014566842871667532,0.010845705146604736,-0.01997282949321816,0.014328602543236995,0.010316297961112298,-0.015782602604788577,0.0029773993990487024,0.016052446669901018,0.0015759222806260823,-0.0036618318083944832,-0.00811684762722668,-0.01752950697935477,0.015936069627091484,0.008072366742346146,-0.01641612641355065,0.008029244370138765,0.006855225494348317,-0.020963020311418626,0.01579191614948336,0.004065718558770488,-0.0018435081351053015,0.002371799021690453,0.02120669919782471,0.008180655438673834,0.0006636698332565289,-0.013577477917513407,-0.031053216458498067,-0.014841876301199826,-0.006671060548732707,0.007712082645991926,-9.153973488767188e-05,0.016735631115550608,0.005232536982273011,0.00988298975277956,-0.009886761377649456,-0.01767443356387527,-0.0048047723901838086,-0.007376063132864781,0.015435012693929294,0.009427631506535993,0.36267027254010487,-0.360583765889145,1.0,-0.6889854986782651,-0.3778102997473119,-0.034291530703492605,-0.07213389391355869,0.04328402910956366,-0.2986178337386092,0.34228515800820275,-0.24898525098886595,0.28872211330870035,0.02006868196459022,0.015055432780471832,-0.06654846742697305,-0.010363423361642234,-0.02134720452399253,0.01374770599798184,0.01374770599798184,-0.038311494224136815,0.019082298538802882,-0.003181809326863654,-0.005127736259776547,-0.012400487847802242,0.012201038269425675,-0.019486074794223127,0.01374770599798184,-0.016212503664507445,-0.013764782692294185,-0.014445459645119027,-0.01268003477450132,-0.01700592560459373,-0.016445028299174325,-0.016809742109200616,-0.016296554036004184,-0.017552858394699097,-0.017183176889380678,-0.017457479882026693,-0.017118112349288738,-0.017235978567957135,-0.01696286412405309,-0.017255694970024223,-0.016975701421780977,-0.016179837628694523,-0.015934830708790666,-0.016210062707034942,-0.015976377284301985,-0.018299635937143052,-0.018086421912560203,-0.018328106161687178,-0.018133535923463756
is_bullish,0.018191454451612004,0.00911126466297259,0.010512889779694529,0.004628832260369105,-0.09292188141148928,-0.02996508735774025,0.36212440106022054,0.009808398131805238,0.011413044045279163,-0.001334543537206393,0.011817239513213555,-0.022363707892503224,0.011898769192694572,0.0003082606307719557,1.8026956091095803e-05,-0.0036370230527335407,0.017204109690898566,-0.004201355055200076,-0.020212687755314578,0.00531936300651606,-0.005917791648834467,-0.00140718137840712,-0.007896388108314872,0.008409148461927278,0.02172492383449753,-0.0013259214186407602,-0.02287705526409243,-0.004530115341748522,0.008409148461927038,0.006930689511397671,-0.015356306250766583,0.00594509664704206,-0.013370992475914497,-0.000620887942624043,-0.005586151971839355,0.0141703948009417,0.009580382146207107,-0.005076601178186703,-0.005026939432453761,0.009122583439923742,0.028029634884637007,0.015569244227157187,-0.019757016011780457,-0.013474112340883446,0.005474396386330142,-0.02465127802582021,0.004792965130350068,-0.00440403003795603,-0.005196531136242273,0.009883575756597516,-0.007536062780970029,-0.002471993553456091,-0.011805827240573791,-0.005890161286493832,-0.38144818389908036,0.39848090653009066,-0.6889854986782651,1.0,-0.41075116846523296,0.04698769517839842,0.08315239942107161,-0.04954723410590156,0.32716384437505525,-0.34297190145735684,0.27051857038914373,-0.2961663476068921,-0.007091244393109587,-0.057004788024598664,0.08921790718155384,0.025803211147771565,0.00388754417884992,-0.009471970072703955,-0.009471970072703955,0.020808326578159255,-0.04002248867754172,-0.011617609367344375,-0.018040553484196642,0.0063521406137825405,-0.01576041783894115,-0.0013981181454546738,-0.009471970072703955,0.030967602031340465,0.02820249564490997,0.029135334539982606,0.027170874475544646,0.0337211897887031,0.0330216025877616,0.033415340060312756,0.03282980346232652,0.03599329737476594,0.03553293240139985,0.03584335112549901,0.03546370085591631,0.036155732104721,0.035797159507600484,0.03618330329123716,0.03584429274680741,0.034420635526749094,0.03410938959719756,0.03451245181429587,0.03421460519239833,0.033542758616184346,0.033330610979717075,0.033619678853518783,0.033407472034390026
is_neither_bearish_nor_bullish,-0.020781735978532195,-0.01962041954400438,-0.02025061347782684,-0.019275702718179417,0.026758001787745136,0.007617952646560185,-0.04034407759503615,-0.01993674823560535,-0.02003233330073913,-0.016809735308865162,0.004437128415849963,0.013713811265340872,-0.004355485777793734,0.0020178535533338566,0.018301664946870376,-0.00899739278971216,0.0031474368466444286,-0.012657862677119859,0.012843605474762935,0.01305872675927229,0.003814350581802149,-0.018395902491064698,0.008104980883521878,-0.00613600235589913,-0.017542300157272404,0.023745478344469852,0.009177751140091388,-0.004367703953090988,0.00990855495258441,-0.01895436343972465,0.010993628792066631,0.018776192102939737,-0.0027846773444095826,-0.004321394258684433,0.009455259922020696,-0.021086002085967503,-0.03891616432199821,-0.0038058055120098345,0.005586917165843832,0.005426215740691071,0.0032569120907896083,-0.0012186615168642912,0.033631132730617505,0.007511267633436293,-0.006878256981496467,0.010438451914831167,-0.012705289088866725,-0.006806489664017374,0.01907572336850139,0.00960792539634201,0.01567141497490625,0.012436800834738063,-0.004335163910638277,-0.00433516391063968,0.031061620048937373,-0.05544528794337068,-0.3778102997473119,-0.41075116846523296,1.0,-0.016887848459354964,-0.015482731641651957,0.008845279172282358,-0.042290898221411945,0.00755300435894653,-0.03236435012237854,0.015140879981682264,-0.016186962125244755,0.053882937286128016,-0.03025758918866995,-0.019926083981337543,0.021887959898599336,-0.0051940249239344986,-0.0051940249239344986,0.02161267902994036,0.02712276471596262,0.01884385029983143,0.02949693240688916,0.007484769073009576,0.0047849840167960775,0.026299017289680683,-0.0051940249239344986,-0.01916548613161992,-0.018712295046479775,-0.01904770142270819,-0.01875900699297114,-0.021685025836003347,-0.021496913410973834,-0.02154110359084998,-0.02143867118248254,-0.023899562723207486,-0.0237765067181302,-0.023827993534323282,-0.023769914491371783,-0.024505695479511824,-0.024391198070967204,-0.024516114316084362,-0.02443526069270908,-0.02361774747874001,-0.023528350260849824,-0.023697018277257748,-0.023610496220036144,-0.01982963167390236,-0.01982683557250529,-0.019892080680285952,-0.019865755595957192
is_darkCloudCover,0.04106504689766686,0.0389013645833494,0.037432903471373236,0.03584099546662051,0.02918515677543253,0.0496658803296548,0.13972402725797228,0.03817999493665849,0.03846011415719536,-0.012444907979854723,0.012425064450245424,-0.018257305794142156,-0.001281585482592493,0.020179881219208114,-0.003890978879564323,-0.0025466331955021765,-0.0013170350337129964,-0.003985124474193495,0.023879382115899586,0.009533759610302903,-0.0027417034123736004,-0.018789778093338642,0.021137965218505167,0.007908345905217542,-0.02285415781048947,-0.001842110767854213,0.021024965929119562,0.01587331491049104,-0.007791770192874199,0.011924033198495103,0.002034698654064004,0.011399811145518964,-0.027921156650040534,-0.005887875214461809,0.010256081795602676,0.012832508872857393,-0.005454891518047216,0.0023585768497740725,0.008048776997813634,-0.002637800041884997,0.0018985591315338753,-0.00969857003057745,-0.001485163017242109,-8.823857227271964e-05,-0.0005256752488542531,0.009519927522227384,-0.008094839703674023,0.006300942633523042,0.004548863125596197,-0.003092298039656076,-0.0034638755800555573,-0.0034638755800561454,0.01667967946004392,-0.0055049850017835295,-0.1148722358301205,0.1405882213117118,-0.034291530703492605,0.04698769517839842,-0.016887848459354964,1.0,-0.012171884383452609,0.024707314262364787,0.15458235616454788,-0.09247900812999277,0.14282945847995404,-0.07293161743256346,0.05271507385159306,-0.02990672990531455,0.038236583112309076,0.0435391471867567,-0.003602130583540628,-0.0014701232455569446,-0.0014701232455569446,8.257050111483769e-05,0.026954306698316253,-0.07163475429511254,-0.0038943675565258785,-0.005885782623472312,-0.005304418128307773,-0.003288083265916235,-0.0014701232455569446,0.03780553916290804,0.03759370570601962,0.037743231220851756,0.03747992340092879,0.034225623288222796,0.03419804244203182,0.03434540265499206,0.03428316295039503,0.03257299390391251,0.032553822297718346,0.03264502892286002,0.032615713491775576,0.031977486553752425,0.03198949039228432,0.03203956296235058,0.0320226926443927,0.031243819953238453,0.03127138550925299,0.03130664489922905,0.03129955533925903,0.026480501133648422,0.026512941046053316,0.026485538823520435,0.026514875893815133
is_darkCloudCover_confirmed,0.02254239305254117,0.020979812445645483,0.02103388938914864,0.01988532302952965,-0.012200993920293668,0.0066238975314317165,0.07107849541279293,0.021010543799588634,0.021217756205183288,-0.015158100571730624,0.01144534011993997,-0.012673427634075326,0.004720245060296371,0.01207307159500309,-0.002624670206663517,-0.0017178382310541482,0.02145212906860216,-0.011329651750355935,-0.011119278785063583,0.013432509906445116,-0.0005935801753910304,-0.018643367592827673,0.012355668802063064,-0.005255959416747111,0.01315459076183723,-0.015754091947288263,-0.004921353208871313,-0.004950778824164026,-0.005255959416747785,0.009259154786688413,-0.010132588000832738,0.0037398598867632734,-0.019725382853756076,0.003051328503434186,0.006650939802799772,0.006553561982101593,0.0059800605382730465,0.0017215312736478204,0.0011602372431692225,-0.006967270122369709,0.013203803030508445,0.004770706703120554,0.0037561152999507907,-0.009338644290165555,-0.0028464719301081955,-0.002771117004412673,-0.003516153120973917,-0.005703888140904384,-0.0024667282227438746,0.014532959579808494,-0.008741796527142234,0.019139792854698398,-0.0037134023518350058,-0.003713402351835364,-0.0774873738173567,0.09483416058175892,-0.07213389391355869,0.08315239942107161,-0.015482731641651957,-0.012171884383452609,1.0,-0.007725847199261361,0.08510387189271953,-0.062381962198644295,0.053205887294801024,-0.04919621753910826,0.01409343517758574,-0.012846455312703255,0.003736439754367144,0.010908705148223792,-0.0024298268162777307,-0.0009916755660136613,-0.0009916755660136613,-0.007445585262137349,0.00893425762908899,-0.015308559189362107,-0.00891208011621552,-0.003970270405698656,-0.0035781094310692583,-0.0022179853584945904,-0.0009916755660136613,0.02350429565937271,0.02307411971729938,0.023374556051522246,0.0229718322310495,0.020964784725176,0.02092319463996324,0.02104054968803582,0.020980267534514437,0.0181124020615193,0.018065253208308697,0.018204941902484627,0.01815174089992053,0.01687507638682911,0.01683525155024042,0.01696399142470187,0.01690572907639301,0.015562671186551903,0.015532851165881977,0.015644709528424214,0.015594690076357248,0.014189554766869821,0.014125595680397306,0.014228807916385247,0.014164209876285036
quantityDifference,-0.004064953040868118,0.006036244935926723,-0.01090103228936986,-0.0010818077360499091,0.5024360823327347,0.4059002642085537,-0.07965095549662571,-0.002366345419122004,-0.0025740295780892317,-0.0023462576909181426,0.0005262796898499263,0.0027027926976519235,0.011506594080560052,-0.01238803172985706,-0.00014301055075784946,-0.0016044595565575068,0.006050576143035219,-0.0027217782630406533,0.0018791191662836696,0.0023634926589421166,-0.001527896863235882,-0.0004329715344578492,-0.0032079425558724007,-0.001613574474401039,0.0005839533474820577,-0.0009169046817762295,-0.004302664003307894,0.007504123887298442,0.007730156396943675,-0.00014329662965335247,0.0002422196991917963,0.000329816717741091,-0.00022063572364422658,-3.6951460288727535e-05,-5.016198272366011e-05,-1.2422881871585983e-05,-0.000707052650924171,-0.00035571595864800786,0.001304111790420861,-0.001150466387300248,0.0004598027695728386,0.0019679920724421855,-0.0015500929747226126,-0.00028337772940865616,-0.0006495815338465804,0.00035932732742051306,3.8631459081122926e-05,0.0005079763974954372,0.0038315432950246555,-0.004496440689003626,0.008818933338100774,-0.006797824605520668,0.0033335656093026484,-0.00032960479359309537,0.07488551208167761,-0.03939636876593023,0.04328402910956366,-0.04954723410590156,0.008845279172282358,0.024707314262364787,-0.007725847199261361,1.0,-0.0006656586481886502,0.11704247486469316,0.04718576465854475,0.16062774329569077,0.1932361225204237,-0.0058827742123577585,-0.014100287861119587,-0.002897324290048104,0.10660655103355766,0.056253382179235596,0.056253382179235596,0.09079443906502221,0.2874062115994685,-0.22467562931828838,0.038975501103144704,0.019821453806971874,0.0021226193804550265,0.10401032719326408,0.056253382179235596,-0.0029356671100014956,-0.0027789485663254902,-0.0031218757602684273,-0.002895166721271595,-0.001681201303808097,-0.0017363203428837227,-0.0016320878675435213,-0.00169355649432667,-0.001372525530799371,-0.0014017931891278312,-0.0013524525828414468,-0.0013761752982488656,-0.001079876421126259,-0.0010955387421752076,-0.0010816014229898035,-0.0010900719556276972,-0.0008813454175136677,-0.0009001463577209549,-0.0008814464606905171,-0.0008963228419759414,-0.0005573210318288782,-0.0005698333437389395,-0.000549281933067829,-0.000560144561970554
big_red_candle,0.16578395683692498,0.1557480872307671,0.1503839748630123,0.14438087987790443,0.04576816749647355,0.18657014683659986,0.5724356302422065,0.15311554722957554,0.15511104673240858,-0.013918303768984924,-0.0040466000783096695,-0.008234369631056435,0.012866913007173518,0.011382312710705632,0.02065122045103163,0.011646377630092065,0.01994801910602465,-0.01546590816089069,-0.004619372885496811,0.01211924817142455,0.011006001319822626,-0.01644408611172064,0.000767169372650672,-0.014423724861452781,0.004901489957930012,0.006372016723840536,-0.009442150535885374,-0.001130589647475062,0.011320080466611846,0.10728597501305771,-0.033992789334855854,0.011909930215561207,-0.10764305486089906,-0.06640968389882759,0.04026480735381828,0.125564343970607,0.0181407270684742,0.034659791035186335,0.014583422093954712,0.015492796855306868,0.00279612304096606,-0.021005770274663937,-0.04160481278576125,-0.0008702165873705707,-0.013423781264761623,-0.008249779963120587,0.013817241907765588,-0.011399156504710765,0.005164005228534583,0.013097776759264455,-0.00906851761693843,0.001311485412730492,-0.01322193333717814,-0.007159157754232471,-0.6554362642072434,0.8016695433100443,-0.2986178337386092,0.32716384437505525,-0.042290898221411945,0.15458235616454788,0.08510387189271953,-0.0006656586481886502,1.0,-0.5276653245956143,0.7690328636077249,-0.4161321186720942,0.11700625618324817,-0.14322866291006278,0.076584747223456,-0.05103746973537208,0.025730027819057883,-0.00838820695905381,-0.00838820695905381,0.07073897287270971,0.07345855539183661,-0.17363998632767694,-0.0066326854427268475,0.00044831687294073937,-0.01768334422074317,0.02179687172885345,-0.00838820695905381,0.16573706954261244,0.1651608631498444,0.16290948470042532,0.16297401709214732,0.166907094923221,0.16727873716908542,0.1657675267642974,0.16630538355248747,0.16820830402458636,0.16862443111701123,0.16738049652629386,0.1679059269746278,0.1673898200613078,0.16783825925592635,0.16672954451804756,0.16723552359792815,0.1652080911578064,0.1656885903235705,0.16462475999079182,0.1651525574482126,0.16023711424013923,0.1607477039170196,0.15974392502591533,0.16026866219808739
big_green_candle,0.10804214801532902,0.12497349882944565,0.11661555390790114,0.1298486461646189,0.19145827825421743,0.24630795844949763,-0.5812661146310824,0.12084979784913785,0.11896482177616803,0.00401323890386556,0.0014668243374401854,-0.0038245526089036763,0.0029776417153406305,-0.0038428800106222634,-0.0022228071412758524,-0.013051715801017764,-0.002946629071515467,0.0032920420122418263,0.011106614742050797,-0.0019477179302027933,-0.0029758786916574175,0.002170431548027358,0.0016509689805332087,0.004419349541642486,-0.006681170209754881,-0.007264626170760682,0.004182606447619246,0.013004670678894173,0.008854634237882185,0.09947374046683402,-0.004587288061147735,-0.013960130754285642,-0.07556732053473378,-0.04724756922291544,0.03291784038556454,0.10623551450501356,0.024592259718395525,0.04011536186173719,-0.004918950242091857,-0.005526459441564455,-0.03850926940959612,-0.03108068364812907,-0.006581627436537677,-0.005741432189906229,-0.013621377692684497,0.01688113209872937,0.027337191414694994,0.0013777401771731218,0.015077982664709598,-0.00041889778150464095,0.0033266041606259504,0.016739035228330913,0.015656667592903625,0.015656667592904367,0.8050597036063195,-0.6578005416610719,0.34228515800820275,-0.34297190145735684,0.00755300435894653,-0.09247900812999277,-0.062381962198644295,0.11704247486469316,-0.5276653245956143,1.0,-0.4057919756002612,0.7886288889480524,0.15673306319184027,0.05381528262328598,-0.13758936905511313,-0.03364880683029392,-0.008892560861920903,0.015896831889569096,0.015896831889569096,-0.018871629286042167,0.17020980542332767,-0.17002085283763635,0.06916187726592414,0.028465898918158056,0.03784799759484625,-0.006370386344830827,0.015896831889569096,0.1080559500997728,0.11142568014185195,0.10804479416440999,0.11105839307612508,0.10585776475771319,0.10717729969164456,0.10534750269495419,0.10663132153097259,0.10237513488721818,0.10338561846856274,0.10191055826532966,0.1028917583647295,0.09988030478163584,0.10077009494395507,0.09933845182532178,0.10023953891581024,0.09885337911153072,0.09965114435508274,0.09830488244823891,0.09912076407110218,0.09287687314839027,0.09356793050717381,0.09239239101808785,0.09308420967058534
very_big_red_candle,0.25270864303215584,0.24518763285097364,0.23567774382983295,0.2322283925580298,0.11062089235415613,0.3190983540329921,0.5484196807571934,0.2405147235758392,0.2425124174255874,-0.0005450396781163813,0.005775858096053369,-0.010080136756197962,0.0006270039429063016,0.001959037337812646,0.03022363127395656,0.003271545251341126,0.004212901921883745,0.003795562263533503,0.0025414783662995074,-0.006281425142951668,0.0178993046528965,-0.005456622084969242,0.015302407861483245,-0.010511471673474174,-0.0012143367539140205,0.002965681403208636,-0.0017500384226283982,-0.002285834717769666,0.017902509703511222,0.16865208467773588,-0.030084024817536574,-0.012167815464048827,-0.12580246784604285,-0.0909299598150842,0.02593107020050799,0.20807785761299316,0.032546120363621374,0.03901429956398234,0.005609408440524477,0.005595558661013591,0.0019746268755547434,-0.03528362192735404,-0.0408909547100701,-0.002430699655905929,-0.010848272951239067,-0.010347891978631762,0.02707379329967213,-0.007713998694618673,0.010517214572226773,0.014557093375828018,-0.011038495822038563,0.0061464468672543125,-0.017463908868133763,0.0026109313093040333,-0.5040520271756224,0.6163440178549267,-0.24898525098886595,0.27051857038914373,-0.03236435012237854,0.14282945847995404,0.053205887294801024,0.04718576465854475,0.7690328636077249,-0.4057919756002612,1.0,-0.3200192748616147,0.22017629386268248,-0.1420573349083076,0.05766280893884756,-0.05652413481797864,0.035277616392057516,-0.006450806818255162,-0.006450806818255162,0.09915455508876071,0.17968630563659305,-0.284029231399395,0.017909470570152724,0.011734655298064476,-0.00938784981343813,0.030336785662557157,-0.006450806818255162,0.25283096137773253,0.25305402250514736,0.249353632808309,0.25020196373516185,0.25302088431853376,0.25381099256098827,0.25161912068084274,0.25253606949939145,0.25229701382637043,0.2530651662604421,0.2512680677219088,0.2521069041321014,0.2501582017576829,0.25093576502283993,0.2493135466800063,0.25011088224180983,0.24662738680666677,0.24742117243157105,0.2458775862553749,0.24667927366237996,0.23537117697257032,0.2361514372691949,0.23476386833996446,0.23550638540435923
very_big_green_candle,0.1910081546852066,0.20961435497914213,0.19730849478529275,0.21226519779223235,0.2645950386202054,0.3723111959649175,-0.5660138624852694,0.20354756486503595,0.20167064600569654,0.0038571845677213942,0.0005078723578060195,-0.00040773503810047655,0.00375403145622146,-0.007545756546429777,0.004009927041601594,-0.010292960131021421,0.0020069114099311638,-0.0002838341185179692,0.004953375208402284,-0.0034888353310007186,0.00986869555468596,0.0024159862245849623,-0.004946683775125633,-0.0067910370851431805,0.0013760001291329054,-0.011470471378519637,-0.003263696633593907,0.010537609669539375,0.01791063553244975,0.15649578997542482,-0.0004154192529798782,-0.03323295081429527,-0.10663481294870426,-0.05950433892993879,0.029043461328049483,0.17386809815351728,0.02835388617867922,0.04164720556146564,-0.012268730617412491,-0.016242495259577765,-0.03793526821284578,-0.034609003914982325,0.0019609012558107364,-0.004368302515528642,-0.01370590577624282,0.023200673697875564,0.028497237899387712,-0.0004636250090868664,0.01357656346218377,-0.0015899846304509896,-0.010547976651362798,0.007379683226959565,-0.008288363639766512,0.01265409239978659,0.6348933395917934,-0.5187605103195233,0.28872211330870035,-0.2961663476068921,0.015140879981682264,-0.07293161743256346,-0.04919621753910826,0.16062774329569077,-0.4161321186720942,0.7886288889480524,-0.3200192748616147,1.0,0.2535683298538949,0.027108169238032456,-0.14121970203367756,-0.04068552046247444,-0.00390079682186423,0.020157557137912285,0.020157557137912285,-0.0026217028376447084,0.27566467038160875,-0.26709246874896136,0.09906012690078578,0.04151830875133817,0.050999682708566085,-0.0016149034585863705,0.020157557137912285,0.19029892013723018,0.19437769188105314,0.18964679614911528,0.19337833300221216,0.1860658817988218,0.1877889942127145,0.18532271199234868,0.18698305023215328,0.18012036454390906,0.18144798378041138,0.17949461147640652,0.180762605144053,0.1758800555574182,0.1770548447393958,0.17521072803982443,0.17636320302063682,0.1734367807344474,0.17451397007959588,0.1727343637260331,0.1738017059674661,0.16264777211497508,0.16357046279330517,0.16207015143232126,0.16294988227210652
is_spinningTop,0.016620199021009863,0.027073295672135934,0.007491878348798004,0.018171276570601917,0.28303138461472294,0.47684559416395433,-0.04128175134126324,0.017362681937429396,0.01739868719993984,0.02018271332795726,-0.014589891063902485,-0.006834410712133555,0.01533919096127406,-0.014528028467067688,0.01097596502783542,-0.007973354685648385,-0.008401251727567964,0.019784064409284072,0.006214441660776179,-0.01891758744937711,0.005207327449006961,0.01309870012760911,0.01226557881480372,0.004588920408963264,-0.0007112033486226293,-0.01156383802200759,0.0022919624305142196,-0.0015852095824993291,0.027776506136564426,0.07341093638927516,-0.029757772551311356,-0.012884886106458606,-0.052291400659289895,-0.06015338763124446,0.07457297814425565,0.051822844756616596,0.01507447029039756,0.04961408070107724,-0.00994523315498987,-0.011077330218102524,0.003939967051797364,-0.01238394329646282,-0.02356697834092625,0.006540790182602488,0.003532553775074686,0.016124722409957513,-0.009420614994883987,-0.027519558527871725,0.016305435484420896,0.015604256034550089,0.005002868747550945,0.015520859693935749,-0.009044612966411998,-0.0008534504642927931,0.06234681388208275,0.02217910765086156,0.02006868196459022,-0.007091244393109587,-0.016186962125244755,0.05271507385159306,0.01409343517758574,0.1932361225204237,0.11700625618324817,0.15673306319184027,0.22017629386268248,0.2535683298538949,1.0,-0.15495592414186207,-0.16476440871919074,-0.051637136765159575,0.013734362314566637,0.026021786329496317,0.026021786329496317,0.1050431698693737,0.42969290760671913,-0.7834508217406695,-0.04136546414495405,-0.018428029816953857,-0.01660781270450336,0.017103296638483905,0.026021786329496317,0.016213972891448575,0.01920020701408997,0.013212371212327378,0.01643991945657356,0.016525680549297202,0.017889595564782843,0.015134488648495047,0.016568511165789043,0.017259160716642435,0.018287070769125235,0.016182773839024323,0.017258654529805864,0.01844475016126629,0.01931810564820059,0.017464814872738446,0.018385900711880468,0.019924518229040906,0.020712607491896094,0.01902840798416609,0.019867968992121086,0.023389105009628066,0.02394525033427709,0.02281089599318839,0.023381025271109558
